50000, 0.00830, 0.001
100000, 0.00627, 0.001
150000, 0.00566, 0.001
200000, 0.00521, 0.001
250000, 0.00492, 0.001
300000, 0.00462, 0.001
350000, 0.00436, 0.001
400000, 0.00413, 0.001
450000, 0.00395, 0.001
500000, 0.00380, 0.001
550000, 0.00364, 0.001
600000, 0.00353, 0.001
650000, 0.00340, 0.001
700000, 0.00332, 0.001
750000, 0.00325, 0.001
800000, 0.00313, 0.001
